"id","name","genres","popularity","followers","degree"
"052uglZ4PgpVs8YxEOViXz",Lord Apex,uk alternative hip hop,42,71620,3
"7GMRarEViKQmiTUMFZtrfe",Gusi,"colombian pop,vallenato moderno",42,70364,3
"3fFMSweDNwFGyHcxjN7MWp",Oliverse,"brostep,dubstep",42,69952,3
"57gGqESEggWfCpE3KOzdVa",SampliFire,"brostep,deathstep,dubstep,gaming dubstep",42,69812,3
"3U1jsFYwwJHv7VB4Frf3F4",TyFontaine,rage rap,42,64993,3
"4Rzu63KnqMsThOdfkrJk1Z",Lennis Rodriguez,"",42,61104,3
"5JJclMMPi2YgEKjJY9AjbB",Mr. Bill,"deep psytrance,glitch hop",42,58575,3
"6bJSpzkLD8XYKqsXJ5jJNS",Celph Titled,"deep flow,flick hop,underground rap",42,58469,3
"4wMQTWavQZgr8ySlo5s2Tt",Isabella Lovestory,latin tek,42,57594,3
"182srEbrmnlFxcwkqZ0NR6",Raf Saperra,"bhangra,punjabi pop",42,55076,3
"7ebBg3BuRFa2satTcY8whC",Billy Lemos,bedroom pop,42,54922,3
"0esJDGsfKhM1qiZT2yULuP",Yatta,cali rap,42,54818,3
"1r59KUMNZRw0M8FDnrHq0o",FETISH,"",42,54332,3
"1AEcpjnSCmm53IBZQo3g9z",DāM-FunK,"popping,synth funk,wonky",42,53323,3
"6fSNDuge2fLINdnCCbpZx6",Omar LinX,"canadian hip hop,indie pop rap",42,50790,3
"4F61H4lx1js4wtWfb2Rfnt",Party Pupils,pop edm,42,50474,3
"24SwsBq76FnNeXW9Do4wPI",Mark Battles,indiana hip hop,42,49412,3
"1Xq5wasmlEwC6TqCqJtP5o",Attom,"",42,43222,3
"2tMOCIpxj6jwM9e6pmwGiP",KEY!,"atl trap,underground hip hop",42,42446,3
"3cjEOnq8YXtjt7QiCEMhMO",Watussi,"latin hip hop,perreo,reggaeton flow",42,41639,3
"3eOWhN0q9wQ90g8NcmfZbV",Green Cookie,"reggaeton flow,trap latino,urbano latino",42,40358,3
"1rQ2ssALv6BirzJJxwETXO",Alex Hepburn,british soul,42,39666,3
"0x6v7KDiu5YRgHIx7d2Qkm",Master Blaster,"eurodance,hands up",42,37896,3
"2iBSDwlk9bvp1aKT4ubGoC",El Clooy,"reggaeton colombiano,urbano latino",42,34012,3
"0ZwQMCRqfyh1OGQkBh9Cnj",Kideko,"deep groove house,house,uk dance",42,33553,3
"7oXyXDUyxRjYXWC5L5EuGy",FendiDa Rappa,"",42,33413,3
"6Cqy862jSCV7qdNrCDqvNK",Hairitage,dubstep,42,31805,3
"1rVo9h17cHhWerDiZj0yXH",MOSKA,"",42,26152,3
"02J7bo06ZZ1XmSGochlWak",EBEN,traprun,42,25380,3
"4LKB1IkCINDDjEX8iS7glI",Young Bombs,pop edm,42,24597,3
"7bdZVVcdyFjxVRj6vCVk9w",Jaxx & Vega,"big room,sky room",42,23739,3
"1LUhwMGfJbyWkkRu8UmVXT",PETZ,"j-rap,japanese trap",42,20588,3
"0Adbm5kzcPUxFybf9fhjgG",Coco & Breezy,soulful house,42,19224,3
"0ROLbpYHvwZWVbPBibRwPU","22nd Jim",cali rap,42,18806,3
"0XSz7OqyhKBKRq4ZU8WpAo",kamille,uk contemporary r&b,42,17389,3
"1ZcfGrGrm9aHnUNVQz3sCY",ProbCause,chicago indie,42,16871,3
"1iyaH6NJWncvktAfUcNht8",N3WPORT,"melodic dubstep,pop edm",42,16300,3
"6lca9phTiMCNjObnwuCFi1",Kenai,reggaeton flow,42,15700,3
"5FD9tbbiWd6th8FaOdCtnB",Piero Pirupa,"italian tech house,tech house",42,15655,3
"187qoiisjzqvj3wsBWLotr",Leftside,basshall,42,15040,3
"016Rz5DsXUPPxosNTZLYcv",Louis Theroux,"",42,11195,3
"3yJLZoq3Ra2VmSW5teVgih",Walshy Fire,instrumental funk,42,10933,3
"0dODGPXWl5fINZ9KYIA7gs",Lil Gray,dmv rap,42,10029,3
"4QfOh8rJ0OddhhXHD5QyWs",The Boy Next Door,basshall,42,9261,3
"7q33wxvdJ95u6w3fY2q5ai",Coco,ukg revival,42,9083,3
"6VuSDGvIuVHhfC1caRJbEM",Top$ide,detroit hip hop,42,7108,3
"6CHfctV0xTse0qz9LGlpoK",djfuryzl,funk mtg,42,6583,3
"75xXmkKj5zuv8qNlqP2VIY",Vowed,tropical house,42,5246,3
"1BgmLUmytJuDy5CEzP7SL6",IZKO,covertronica,42,4797,3
"0hKpvarswO34Ks5iPNmEXn",J. Ivy,"",42,4777,3
"4DW34vji6G9GgGY0k2mic7",Chad Smith,rock drums,42,4542,3
"2S5DXnDpQlpDXFUcvqAb4E",Kat Nestel,"",42,3669,3
"30gIMGuXt3QKpyVQHhJc8o",Pitt Blanco,"",42,3036,3
"7362Tj1IkoHp7oWveGTf51",Teflon,"",42,2835,3
"0GXid8LlvA2twALSqLKYQ0",Dunw3ll,"",42,2769,3
"5Ryvlwkg4EAcrtKNVka63L",Tommy Tran,covertronica,42,2616,3
"2n6s9O552nTm98ThzFjB9C",Happy Jazzman,"",42,2580,3
"1yFh88WSoMOObwLi5GUwRp",Casa Di,"",42,2418,3
"2LvoCyCKPikfIOquhBqRce",Avancada,hard trance,42,2134,3
"4YepO0c4kXzTyaRgzvhhTb",Bastiqe,covertronica,42,2098,3
"00UOluVoYY4F2blO5DmgRj",Kebo Gotti,atl trap,42,2038,3
"20N6dS0vq9kMWXUqEkFrBA",Mark Curry,"",42,1947,3
"61ZRdppZ5sCtl9m5gfhoGO",Riky Rick,"south african hip hop,south african pop,south african trap",41,511055,3
"6JvU33PZ8MtZyeFTESr09O",Kap G,"atl hip hop,chicano rap,melodic rap,trap",41,504405,3
"5zqRdlPXeCIuxgaPimSKXj",Ycee,"afrobeats,afropop,azontobeats,nigerian hip hop,nigerian pop",41,503625,3
"5xO4f5QyPMYnCPRyRveBSD",El DeBarge,"contemporary r&b,new jack swing,quiet storm,urban contemporary",41,352661,3
"5z207JpMeX1oCYVvMKReku",Rexxie,"afrobeats,nigerian pop",41,346631,3
"0sD8Amms4kSxs5tBV4CUmR",Smokie Norful,"gospel,gospel r&b",41,341323,3
"4Yj490bi1KL0QpDnVOtHyr",Big Moe,"chopped and screwed,dirty south rap,houston rap",41,286914,3
"2FmzVitXZjIkFolH8HXd4j",Flosstradamus,"brostep,edm,electro house,electronic trap,mashup",41,282495,3
"1iFf7x4gbonfRVAvQ8Wsoh",Fat Pat,"dirty south rap,houston rap",41,279256,3
"4BTcOR2hEQZQQL5AMo5u10",Rusko,"brostep,classic dubstep,filthstep",41,273136,3
"72tRiBHei5G9M8it4h4sfC",Oddisee,"alternative hip hop,instrumental hip hop,sudanese pop",41,231059,3
"0WbqAlM1WvfUD6dF7omThd",Yelle,"alternative dance,electro-pop francais,electroclash,electropop,filter house,neo-synthpop,new rave",41,221762,3
"5qfkUSH3ip5dD2eEPhjkT3",Kyle Dion,alternative r&b,41,215839,3
"0lNg9YtW8USxeZZnEqz3RQ",Dasoul,electro latino,41,204275,3
"5c3akKV3CUqAVOnGZqf4S3",BARELY ALIVE,"brostep,dubstep,filthstep,gaming dubstep",41,204044,3
"1RbUvxpoXRKRcxVtcQ8YyV",Mr. Criminal,chicano rap,41,197184,3
"7pSH4sO2lXAxFKF6MkwORv",Julia Wu,"chinese electropop,mandopop,taiwan pop",41,183034,3
"6H6svVOQLsIH1uK7KedZoQ",Dame D.O.L.L.A,portland hip hop,41,181873,3
"2mIr9ReJuFyuWJvSQ2nWM9","25K",south african hip hop,41,178935,3
"6EXX0GpVsILp9TGCfu7AVG",Tear Da Club Up Thugs,"crunk,dirty south rap,memphis hip hop",41,177877,3
"6IYoNcihnYWgtCHRTLxk7H",Nessbeal,french hip hop,41,170842,3
"0laj4MqJT0qZdmF1JgypmX","30 Deep Grimeyy","st louis drill,st louis rap",41,146482,3
"30h6MvMZfHQ8yzYCbfHMMT",Unwritten Law,skate punk,41,141131,3
"0JYmighF3zbuA81Di54CZN",S-X,instrumental grime,41,137088,3
"4vQLu6vYK0hp8k0fsAzsU8",Cormega,"east coast hip hop,queens hip hop",41,135763,3
"2ActkR0xU2ZiDhWYhijydE",Grieves,"abstract hip hop,seattle hip hop",41,133909,3
"5G8IlDlnPQPN4YmtJ6NDxK",Cham,"dancehall,reggae fusion",41,130016,3
"5TrkbV9x6OdTBlzWPJeBz5",Youngr,"",41,124916,3
"6o4O5GX5kOWAGXtZUedxo3",KenTheMan,"alternative r&b,houston rap",41,121228,3
"7zvcqoLiInqmSmPzX0gwfp",Chato 473,mexican hip hop,41,120700,3
"70wm2qxYZ4i2KqcyyH2GyT",Richard Bona,electric bass,41,120006,3
"0sc5zYshOdiFD4ayqMrJbJ",Jazz Cartier,"canadian hip hop,canadian trap,underground hip hop",41,115942,3
"7Lcln0AXqNHMahrca8KVpy",Roderick Porter,aesthetic rap,41,104672,3
"653Y1k21jYNqD7XY4lszrK",Mhaw Keys,amapiano,41,93979,3
"0MGQZNEMaEICyku3cSDrnJ",Arturo Sandoval,"jazz cubano,jazz trumpet,latin jazz",41,91382,3
"70KxgbZNsd9xOttXW67mh3",grouptherapy.,indie hip hop,41,89420,3
"55EarwWraRQY9diMo9Oeul",Deb Never,modern indie pop,41,85939,3
"5dFuu05x8SPBuymudrTBU8",Andrew Bayer,"progressive house,progressive trance,trance,uplifting trance",41,81476,3
"3YLUvWzk9eBm1WrHFlZxM4",MARAUDA,"brostep,deathstep,dubstep,tearout",41,81090,3
"11b21KVATwG7LgLPiD3a1A",Ceeza Milli,"afrobeats,nigerian pop",41,75029,3
"6ZcRUVs3I5U8EOnm9ZdCsO",Bahamadia,"alternative r&b,philly rap",41,73768,3
"2jQ6wRQ7yP1UrctodeuYQP",Butcher Brown,"indie jazz,indie soul,neo r&b,rva indie",41,69942,3
"0XW7mqhbaQnRtHmwfAVg64",Tisoki,"brostep,dubstep,gaming dubstep",41,67510,3
"66MrdPDHTjnnMOTBmC81q5",Thomas Newson,"dutch house,electro house,progressive electro house,sky room",41,63533,3
"7mX72Bq2iXNr8fZdu23fQL",Boslen,"bc underground hip hop,indie hip hop",41,61933,3
"7aGhkUVp7V3klWfTFe7AHS",femdot.,"chill abstract hip hop,indie hip hop",41,59438,3
"2sphpXGg1u97VSzbm5gR2P",JOY.,"australian electropop,dark r&b",41,58734,3
"6DIuo1PPKJpLXygAHLKkuZ",Texako,"dream plugg,plugg,pluggnb",41,51694,3
"4IsiG6RpDyRq6Frd2CvddW",Daily Bread,livetronica,41,51325,3
"2jE5NeCBZpgohvRLtQ6v0O",Ronald El Killa,reggaeton flow,41,50967,3
"60k4atxgEIMFz4DWHp0le1",Braxton Cook,"indie jazz,indie soul,neo r&b,uk contemporary jazz",41,49886,3
"1OmOdgwIzub8DYPxQYbbbi",Will Clarke,"bass house,house,tech house",41,49853,3
"1GQur7dDvAWhKT9u9YwBJZ",Seun Kuti,"afrobeat,afropop",41,47225,3
"60nDKjd690Luygtd3Fm0Cu",Ogi,indie r&b,41,45721,3
"3N3R2mEESjTYM3W6ye2bod",Serayah,pop r&b,41,42040,3
"6HD2mo0Gz8wd8IbOXYwUfN",Daniel Merriweather,australian pop,41,38111,3
"5pT9S3KV5SqnzKHpSYf3ko",OBS,pop house,41,37487,3
"4AgZVM5339ZoMyg38nYyYW",Devin Morrison,"indie r&b,neo r&b",41,35955,3
"7kg2IelllVmw7WcnSFtlXR",Jessy Matador,"",41,33180,3
"7D51E97yRZ8Su45PW9zbzP",June Christy,"cool jazz,torch song",41,32906,3
"34zbMuAgXxsgqnGXSxWvCR",Ric Wilson,psychedelic hip hop,41,32315,3
"0jAP1TzUaPmRmcB5j1FMs3",Baby Stone Gorillas,"cali rap,westcoast flow",41,32221,3
"29fUSOyH1ufr9HZbErHpc4","454","",41,28860,3
"2RBojylM3CJMcaQzNoXOzB",Nicholas Craven,"boom bap,drumless hip hop",41,27362,3
"0IgLirgKCxQb13uM8FuQpR",YeloHill,"chicano rap,west coast trap",41,26253,3
"500rBZDH42x0aBmajZARos",Na-Kel Smith,experimental hip hop,41,25561,3
"3drEaBmm4UexsiDfz5AzXV",RBX,"g funk,west coast rap",41,23860,3
"1GJKMYNEIsLbRfS3AyS4YV",Mihali,"reggae rock,vermont indie,west coast reggae",41,22864,3
"0nTbVTXLLbBA4xCtn0cFkv",Myon,"progressive house,progressive trance",41,22190,3
"11lfQgLbVZRnR7tbtAnzhk",Barcode Brothers,"bubble trance,bubblegum dance,danish electronic,eurodance",41,20562,3
"69392PoCHBv32GuUOrurm6",Young Coco,"j-rap,japanese trap",41,19864,3
"2gLZZdgHD8ZbSAB2qQkr3P",GLOWINTHEDARK,dutch house,41,19629,3
"7cAlvWK5rgMmJ37j7woN8l",Christian Rich,"",41,18127,3
"18KIg6ST1nUjVUvAlEB6ak",Vo Williams,bossbeat,41,17919,3
"08RVkVEdLLoTgd5YbXHOIC",Raz Fresco,"boom bap,canadian underground hip hop,drumless hip hop",41,15440,3
"6VJ0MDdr6OO6ih2TKP5g2G",Disrupta,uk dnb,41,14507,3
"5N1to90ym4E3lzJg0CyEGH",Mr Nation Thingz,amapiano,41,14170,3
"5eYDJJfPXinVZq2mXleOSW",Fito Blanko,"canadian latin,electro bailando,panamanian pop",41,12696,3
"2eGAHWide96MItPXtwxMr2",WIER,"",41,11682,3
"6edzoyx2aOvZpdFeCCWU1t",Rampage,deep east coast hip hop,41,8940,3
"7ErksWhMMsmGtgT1l1e159",Britt Lari,tropical house,41,7562,3
"1damanY48OjG8KZHLdsSNo",John Forte,"",41,7455,3
"2DFzMI8SSWPYBBSxVF7b2N",Projexx,jamaican dancehall,41,6865,3
"2aRd7rRSUjtZ6WPG5GsBO6",Go Freek,"australian house,deep groove house",41,6528,3
"61NK0rswbwo8TU9cUg25J3",Studio Rio,"",41,6476,3
"1UJfZU4rQx3bJ3tGypRuAT",PARISI,"",41,5004,3
"5Vy6RSEJf7dqYyymV9T632",Dayana,"",41,4398,3
"2EXfozHTf9S1oPTbgS757l",Lil Woadie,meme rap,41,3379,3
"1cdXZUfRhXZ8DnwMV4CcS5",Sugar Jesus,canadian electronic,41,3239,3
"4e8ULyN5otwmBHxanRiBnP",Ari PenSmith,"",41,3170,3
"6xOfyxWCwDr0aAXpFA5E21",Configa,"",41,2791,3
"2nm9YKNgSfq2SRWqBjdFQA",Thee Prophecy,meme rap,41,2058,3
"7sn4p2ENk9UcN3QdnXAsN2",Ampris,"",41,1907,3
"0qnthlpNbMVdAjnb9NiObB",Just Mike,"",41,1850,3
"1adz07qkurydHDZRSePFhI",Axel Cooper,"",41,1758,3
"1VrWc8r4AjrR8YfT0vlsc7",Chyno Miranda,"latin pop,reggaeton,urbano latino",40,1646317,3
"54kWB5z9SbenPFQXtBDUBK",Paula DeAnda,hip pop,40,455659,3
"2dItxVGDw0zhzV4jfFV2V3",Zora Randhawa,"desi hip hop,punjabi pop",40,410161,3
"64ovxBmjJ9ZDqkzEXVWpVc",Shyne,"gangster rap,hardcore hip hop,hip pop,jewish hip hop,southern hip hop",40,357337,3
"0obuUG86gXYcMtRMNKaYKL",M.I. Abaga,"afrobeats,nigerian hip hop,nigerian pop",40,256097,3
"1qpR5mURxk3d8f6mww6uKT",Shura,"electropop,indie poptimism",40,235417,3
"6nScSYRb9Qy2b6HJpDtm4w",Zoocci Coke Dope,"south african hip hop,south african trap",40,219505,3
"1vct46rBqLNRbE9wCibXUH",Jooyoung,"k-rap,korean r&b",40,215531,3
"0IB0VjX9NSrGX6PjCXGVcq",Raleigh Ritchie,uk contemporary r&b,40,204984,3
"6wAO5FJZZ5PJoRBSpBic7M",Layzie Bone,"dirty south rap,ohio hip hop",40,204402,3
"1ryIDQiTzFFxHmmjijqghs",Drew Seeley,post-teen pop,40,194326,3
"0WbeGaye1H1KUdYWzYlTmk",Dru Down,"g funk,oakland hip hop,west coast rap",40,177468,3
"1zrMGaRSRvx67vF4xzvUcu",C-Bo,"g funk,sacramento hip hop,west coast rap",40,176955,3
"0CkbPVBpOwwz9NPPglFKyq",RAY BLK,"alternative r&b,electra,uk contemporary r&b",40,171579,3
"276kc3wR6o0EgYCSMiHBqz",J. Stalin,"cali rap,hyphy,oakland hip hop,west coast rap",40,165954,3
"7lsnwlX6puQ7lcpSEpJbZE",Kilo Kish,"alternative r&b,escape room",40,160943,3
"3O7mUqVuHmLJqHXbFiQY62",Warhol.SS,"chicago rap,plugg",40,156054,3
"7yd1ITel4z3jXwEFinWmGN",King Louie,"chicago bop,chicago drill,chicago rap,drill",40,143547,3
"7rTIfFH7B5TCSx8wKzkNPI",Joniel,"reggaeton flow,trap boricua,trap latino,urbano latino",40,141268,3
"1sPpJhevOYz54gNgeh2LaV",Keak Da Sneak,"cali rap,hyphy,oakland hip hop,west coast rap",40,140412,3
"7BtDOCA9U1krM87JITg6bF",Jucee Froot,trap queen,40,131588,3
"1Yss4ClgrS9sIprNlq5O3l",Yhung T.O.,cali rap,40,126963,3
"2hThsqaVEAWhWPBXnaOfB9",Pussy Riot,"riot grrrl,russian indie,russian punk",40,125747,3
"0CaeXDVwH52TDLA0GLRo4f",Okmalumkoolkat,"kasi rap,south african hip hop",40,122320,3
"6PQqfJGRZzewMi6rBjK4Ev",Qdot,"afrobeats,nigerian pop",40,119703,3
"1Nd1g8fezKoJ6DGauWbZIm",Beast Coast,underground hip hop,40,118500,3
"1LzWWI9v4UKdbBgz8fqi15",Tayla Parx,"",40,117399,3
"10AY17ALos2o3akPqrPydw",Father,underground hip hop,40,117215,3
"4AN8jBgYwV1ieMsX1Ntxwc",Bisa Kdei,"afrobeats,ghanaian hip hop,ghanaian pop",40,103726,3
"7wzaSKTsjE9HnuDuZTX452",Arlissa,uk pop,40,103120,3
"6ZBnvCszokLW4YHZ50uHY8",Chuuwee,"canadian hip hop,indie hip hop,sacramento hip hop,underground hip hop",40,98308,3
"01nVIuD8YZsnFH6x6Cc9rX",Large Professor,"east coast hip hop,instrumental hip hop,queens hip hop",40,97275,3
"11IcDecUvnKOttYzE3d0Z1","Wise ""the Gold Pen""","reggaeton,reggaeton flow",40,95622,3
"3LLs28LJVlXAjWc8UDkcQZ",Zion I,alternative hip hop,40,94241,3
"2PnBmX5Wpq0hUQuGh9W5ET",Grind2hard Osh’a,"dfw rap,memphis hip hop",40,92408,3
"30n2M66Hu0LvcaRAJDrcxQ",K Koke,"grime,london rap,uk hip hop",40,90291,3
"5lbW0rNhFyCiSlClBMYbki",Yung Miami,miami hip hop,40,79190,3
"5hDwYJ7KaXEQV2XBeijKNt",La Chat,"crunk,dirty south rap,memphis hip hop",40,77037,3
"5WQxQAu4xmUwCzxPw3GiB4",Stwo,"trap soul,vapor twitch",40,76244,3
"4VqBNQRr0nDN0trNUOn0co",WRLD,"complextro,future bass,gaming edm",40,72449,3
"6f96znq79wvlknKHHHhtTW",Jarreau Vandal,"dutch r&b,indie soul,neo r&b",40,71641,3
"0hhGFNFQrdE34ZYR1CaBYN",JVCK JAMES,"alternative r&b,uk contemporary r&b",40,67080,3
"19EW4WBhl0fvZUQgi7wV5M",QUIX,"brostep,electronic trap",40,64763,3
"4lph4e07jjlKkioG1bQx95",Meyhem Lauren,"alternative hip hop,boom bap,queens hip hop",40,64393,3
"3XAnU6uK5tWrQQd1K6FgfZ",Mym,reggaeton flow,40,61910,3
"6U1hXHFTV27cbQVXZvnX27",Cristale,"",40,56362,3
"2Rf13iETx8NVJLIc5N6Ub4",Sick Jacken,chicano rap,40,51705,3
"1QeTjGvzNdgEbglFeedKWe",Code: Pandorum,"deathstep,gaming dubstep,tearout",40,51565,3
"48AAcsCOmZzOSj3RW8Qtpc",Tragedy Khadafi,"conscious hip hop,east coast hip hop,queens hip hop",40,50366,3
"5AzjednUL6MFJP0dBic3be",Kenyon Dixon,indie r&b,40,49528,3
"3AP96neoRZgep3w7wvhubP",Marconi Impara,"reggaeton flow,trap boricua,trap latino,urbano latino",40,49489,3
"0GB4bpkY7X1MUCCD98huVK",FÄT TONY,"",40,45848,3
"3m634B61sWwR5xhu3lCyK6",Leaf Dog,uk alternative hip hop,40,45807,3
"6JhUHne9H09NdkTI5E9GSt",Dardust,"italian electronica,rome indie",40,44759,3
"2ODTjg0iTHX1QxBeRNI6nT",Katori Walker,"cali rap,indie hip hop",40,42415,3
"5v8ZROs9c26k4yGMxUkebt",Jack Wins,"deep groove house,house,pop edm",40,38594,3
"38jpuy3yt3QIxQ8Fn1HTeJ",Mat.Joe,"deep disco house,house,tech house",40,37008,3
"59VlEky6rgwrcluurlvspE",MANDY,euphoric hardstyle,40,36825,3
"3YndyZk8nVLJKspIBo0nLd",Melodiesinfonie,chillhop,40,36795,3
"6qvfzsfzCPEpVfY2EuqUQZ",Trapland Pat,"florida drill,florida rap",40,35928,3
"1qPjeAlCU4Dr6aEv8o1w1t",AFN Peso,"cali rap,westcoast flow",40,32597,3
"4scyTeRfyqCWVATfPP7SGu",Andy Frasco & the U.N.,"jam band,modern blues rock",40,32313,3
"7J0hrNYCO5DgAx0XaRJqkh",Yung Kayo,rage rap,40,31706,3
"33luNNaeHIJ5KfjW56aleZ",Flwr Chyld,"alternative r&b,indie r&b",40,31325,3
"76Plkuk64KSXfG04kwxNZk",Koi,"",40,31305,3
"3PGTwjhnIwu8lr0cH8KFrs",SHANGUY,"",40,30501,3
"26PDNPSOkjZowzVM563lKx",Mouse On Tha Track,baton rouge rap,40,28293,3
"2JKfOLsYxleweelfbQgZzF",Bishop Snow,"",40,27703,3
"6w0JXd2nT27GXVTbsuQ2II","3 Are Legend","",40,23674,3
"7AXuWUXnSqeOfW4Wv29760",Tiny Boost,"uk drill,uk hip hop",40,22706,3
"6H8N18D3BlfVPvkdhgkJKd",Cashcache!,"dream plugg,plugg,pluggnb",40,22434,3
"3l1C23aRp4lfkBK3lLAp2m",Toddla T,"uk dancehall,uk funky",40,20947,3
"1vmJBUoJ6Z4JqU4mlw1bPC",Shaun Dean,"bass house,bassline,old school bassline",40,20589,3
"0tu3jGW89NZZ8qrpd8c7xC",GALXARA,la pop,40,19559,3
"4on7a4BKixLl1rSlEcaY8Y",Blaq Jerzee,"afrobeats,nigerian pop",40,18330,3
"2i8526w9fGlJcGVmepDyM4",Ohana Bam,deep underground hip hop,40,17376,3
"0f6U482Lbo91QNqNFH4Tat",Nesi,"trap latino,urbano latino",40,17037,3
"4qgwPhVCW359a62QYueaVP",Smallgod,asakaa,40,15514,3
"1C5PhB7zfGmDKaYLLt5GYZ",Nicole,classic schlager,40,13677,3
"2O2cQN5ayTOwS8WdiMAjWA",C-Lance,"atlantic canada hip hop,instrumental hip hop",40,13230,3
"3TAMa7XcdlVoUTc1giFv1L",JNKMN,"j-rap,japanese drill",40,11550,3
"6mctsJBrfcWvWH7S8h716D",Moelogo,"afrobeats,nigerian pop",40,11113,3
"4ZjJmxiWDURUeXl9erCsE5",Owen Norton,uk dance,40,10362,3
"5AUTN6tMncnOnYgJK1VM6K",Sam i,"",40,10333,3
"08zGM1dFzkWuPJ0rpz5Tq4",MC FURI SP,funk mtg,40,9428,3
"7gOJzXf9msdY8JUhMQypSH",M1onTheBeat,"",40,8398,3
"28VWxxfmtShKO6W1qYvnw8",Feloman,urbano latino,40,8345,3
"6nagLG9dZzeqtMQCYMO9RC",Watch the Ride,uk dnb,40,8076,3
"7mFqeqDcctDWHGKY2AIAMl",Shock G,"",40,7837,3
"3OhUveXjN6gDbNt7ygN8z6",Serzo,euphoric hardstyle,40,5767,3
"1lrL3Lwyoyij9dFwSayDsV",Cameron Diaz,"",40,5543,3
"6D5xkX8ecb4bGccXqtDI63",Angel Taylor,acoustic pop,40,5478,3
"0xG8uG9nzLyuwoVIPF0xiM",Steelz,west coast trap,40,5006,3
"5YCU9eHY4IYTyNa8XRFuw9",Alex Hosking,stutter house,40,4740,3
"4TNLCgKNImRbj2bb7g52wH",No ID,golden age hip hop,40,4591,3
"6nStjcAtMWhraEtrTrePkl",DaChoyce,"",40,4407,3
"3KlU8ZNbRdGSe2hGY5aUF9",Joyce Cândido,musica londrinense,40,4148,3
"12aijQHKHFzPfRLxeTcyUW",Bolshiee,"",40,4147,3
"72pJ6h8ZR3sS8S1vzv1SQE",Amfree,"",40,3448,3
"6kw0RkYUOAUy83TRlbN1Px",Farux,covertronica,40,2639,3
"3tP3kbF0Echadhj6fLbCu8",Planetary,"",40,2499,3
"2wajUFt1bQDrz8A73tQrkN",Dope Earth Alien,"",40,2469,3
"4T3LdNDEiGvlz38TYH7Qrc",Monday Justice,"",40,1271,3
"0jaakjO6cMB5cJLeoa5aV2",Los Fantastikos,"",40,1254,3
"4guK7U9J36z76E1tWecJ0J",Asian Doll,"dfw rap,trap queen",39,773241,3
"2mF7ygWz9oyJ3L6ZPWlZVH",Vigro Deep,"amapiano,sgija,underground amapiano",39,477045,3
"5mNB8ykTlENptzmsxXRtdS",Shawty Lo,"atl hip hop,dirty south rap,old school atlanta hip hop",39,400544,3
"48q2mPVwlKnlSaCx07i6Ta",Datsik,"breakbeat,brostep,canadian electronic,filthstep",39,337825,3
"4TH5DHRtzUUijYshUgKdby",B-RASTER,mexican hip hop,39,329904,3
"1JfnADNz5yYEq3hrzlZHLk",Grandmaster Flash,"bronx hip hop,conscious hip hop,east coast hip hop,hip hop,old school hip hop,rap,turntablism",39,311512,3
"2I6tDfWEkn4Ozfb6ePjRX4",Mc CL,"funk carioca,funk paulista",39,251102,3
"4YIOi9aFNviV1jRQeiNZgO",Reminisce,"afrobeats,afropop,nigerian hip hop,nigerian pop",39,244284,3
"5x2vmU3Hj2Y66luW7c7vIn",WurlD,"afrobeats,alte,nigerian pop",39,212111,3
"6UtYvUtXnmg5EtllDFlWp8",CHIKA,"alabama rap,alternative r&b",39,201163,3
"16lcPccJgIjtOWEwVMyA6Z",Tony Lenta,"reggaeton,reggaeton flow",39,192883,3
"1Bk2KyFVMN5PeyVyDIiLqF",Lady Leshurr,"afroswing,birmingham hip hop,trap queen",39,191753,3
"5QXLMdpKeByOo5ypH9gT13",Fantastic Negrito,"bay area indie,modern blues,modern blues rock",39,181208,3
"4KGNjRvBeqS7wDrExXVN8a",Lethal Bizzle,"grime,uk hip hop",39,173970,3
"6JINIoM2HUR5ZNTJwoR9eC",EZI,"alt z,nyc pop",39,173486,3
"0WHbjg8hVel1R9kq5794HX",Shimza,"south african house,south african pop",39,171093,3
"4hknFHNFp3UMm2Rbc6Ansf",Sebastian Mikael,"",39,168860,3
"5GQgxUq4MOuXXV99WrRuev",Young Bleed,"baton rouge rap,dirty south rap",39,156931,3
"60llzVzPwr1pfNy7qerr7y",Boutross,"kenyan drill,kenyan hip hop",39,146687,3
"3WelTIRY2ET1Xhze34RVG9",The Psycho Realm,"chicano rap,conscious hip hop",39,143112,3
"3oOJYwLB8FGSKYOQ5zx7Kk",Liro Shaq,"dembow,rap dominicano",39,129057,3
"14MDqT8L01RPVlJc0BqLLA",Mpura,amapiano,39,120140,3
"211p9eSLzwF6iuXzzP5xTl","67","uk drill,uk hip hop",39,104236,3
"5t6cgFa6vbJbNuxUTgT1L9",Tina (Hoodcelebrityy),"dancehall,dancehall queen,trap queen",39,97901,3
"1mOUOvOOaoTF2b3kDjrety",White Panda,mashup,39,96055,3
"4nxZciIJ63XsyL0YfKCkgJ",EZ El Ezeta,reggaeton flow,39,93318,3
"56MDhktp7hO6MqKCS9rSXT",Mad Cobra,"dancehall,old school dancehall,reggae fusion",39,87665,3
"5bfqwcEcRrMhtY9smw3IeJ",Dave B.,seattle hip hop,39,87287,3
"1WIHbvNZTybCVHFMbzuGJo",Crypt,"",39,87050,3
"22680B8sUdq6bL6nQaJfwg",Siriusmo,"destroy techno,electrofox,filter house",39,86442,3
